"Actinobacteria","Acidobacteriae","Anaerolineae","Gemmatimonadetes","Alphaproteobacteria","Vicinamibacteria","Nitrospiria","Gammaproteobacteria","Polyangia","Bacteroidia","Bacilli","Clostridia","Acidimicrobiia","Verrucomicrobiae","Thermoleophilia","Chloroflexia","Myxococcia","TK10","KD4.96","Saccharimonadia","Bdellovibrionia","Planctomycetes","Ktedonobacteria","Blastocatellia","Oligoflexia","Holophagae","JG30.KF.CM66","OLB14","Parcubacteria","Methylomirabilia","Microgenomatia","Cyanobacteriia","MB.A2.108","Babeliae","Thermoanaerobaculia","Chlamydiae","Dehalococcoidia","Gitt.GS.136","Phycisphaerae","Vampirivibrionia","Elusimicrobia","Fibrobacteria","Kapabacteria","SHA.26","P2.11E","Sericytochromatia","Chthonomonadetes","bacteriap25","Dojkabacteria","AD3","Longimicrobia","Lineage.IIa","S0134.terrestrial.group","Subgroup.25","Subgroup.5","Fimbriimonadia","Gracilibacteria","Ignavibacteria","Lineage.IIb","OM190","Negativicutes","Subgroup.22","WWE3","BD2.11.terrestrial.group","Deinococci","Latescibacteria","Desulfuromonadia","BD7.11","Desulfitobacteriia","Subgroup.11","Kryptonia","Sumerlaeia","Pla4.lineage","Berkelbacteria","ABY1","Armatimonadia","Spirochaetia","AKAU4049","Omnitrophia","Limnochordia","Abditibacteria","Syntrophobacteria","Nanoarchaeia","Rhodothermia","Symbiobacteriia","Entotheonellia","Desulfobulbia","Thermodesulfovibrionia","Desulfobaccia","Kazania","Hydrogenedentia","Desulfobacteria","Coriobacteriia","Subgroup.18","vadinHA49","Thermoplasmata","Aminicenantia","AT.s3.28","Syntrophia","response"
0.0588820287573033,0.0198897774831144,0.0996560725976878,0.0234533626155057,0.139311316454647,0.0641030953466208,0.0108150665064435,0.0846558654125057,0.0301247254796337,0.0836199395019268,0.0163676293871462,0.0121410516719844,0.0546140140057183,0.0278456884763602,0.0474868437409356,0.0115609331620602,0.00488957029793229,0.00314921476815978,0.0426801475158497,0.00381220735093026,0.00244478514896615,0.00033149629138524,0.000538681473501015,0.00530394066216384,0.00103592591057888,0.00675423693697427,0.00236191107611984,0.00132598516554096,0.00795591099324576,0.00953051837732565,0.00174035552977251,0.00845315543032362,0.0240334811254299,0.000621555546347325,0.00232047403969668,0.00182322960261882,0.00712717026478266,0.0274727551485518,0.00273484440392823,0.000207185182115775,0.000372933327808395,0.00621555546347325,0,0.000953051837732565,0.00161604442050305,8.287407284631e-05,0,0,0.00174035552977251,0,0.00041437036423155,0.00024862221853893,0.00186466663904198,0.00227903700327353,0.00116023701984834,0.00024862221853893,0.00074586665561679,0.00335639995027556,0.000207185182115775,0.000621555546347325,0.00016574814569262,0,0.000455807400654705,0.000787303692039945,0,0.000455807400654705,0.000538681473501015,0,0.00149173331123358,0,0.00381220735093026,0,0,8.287407284631e-05,0.000124311109269465,0,0.00182322960261882,8.287407284631e-05,0,0,0,0.00256909625823561,0.000538681473501015,0,0,0.00016574814569262,0.00406082956946919,0.0028591555131977,0.000538681473501015,0,0.00016574814569262,0.00107736294700203,0.00103592591057888,0,0,0,0.00107736294700203,0.00024862221853893,0.000538681473501015,1
0.0676908651592196,0.0240181759169101,0.0971185401565148,0.0283818385084208,0.141981319196509,0.0686645749936889,0.0121172779400628,0.0855782754516932,0.0290670417252696,0.0644451657109885,0.0146056475170399,0.0093764650726676,0.0566554870352339,0.0302210681957517,0.043384182624689,0.00962890836308558,0.00696022215009557,0.00191135634173609,0.0389844567059757,0.00378664935626961,0.00191135634173609,0.00158678639691298,0.00046882325363338,0.00616682895163908,0.000540949908038516,0.0070323488045007,0.00364239604745934,0.00248836957697717,0.00587832233401854,0.0133794943921526,0.00155072306971041,0.00879945183742652,0.0241984925529229,0.000216379963215406,0.000685203216848786,0.000252443290417974,0.00775361534855206,0.0275523819827617,0.00328176277543366,0.000288506617620542,0.000757329871253922,0.00302931948501569,0.00046882325363338,0.000757329871253922,0.00209167297774893,0.000180316636012839,0,0.000540949908038516,0.0011179631432796,0,0.000360633272025677,7.21266544051354e-05,0.00198348299614122,0.00270474954019258,0,0.000216379963215406,0.000757329871253922,0.00353420606585164,0,0.00209167297774893,0.000685203216848786,0.000685203216848786,0.000685203216848786,0.000865519852861625,0,0.00079339319845649,0.000252443290417974,0,0.00158678639691298,0.000360633272025677,0.00450791590032096,0.000108189981607703,0.00046882325363338,7.21266544051354e-05,0,0,0.00119008979768473,0,0,0,0,0.0024523062497746,0.000216379963215406,0.000324569944823109,0,0.000288506617620542,0.00288506617620542,0.00302931948501569,0.0010097731616719,0.000216379963215406,0,0.00104583648887446,0.00126221645208987,0.000252443290417974,0,0,0.000540949908038516,0.000288506617620542,0.0010097731616719,1
0.0696847067194379,0.0246364566193801,0.0872504113487793,0.0223684795659715,0.134344287810735,0.0603459776759906,0.0121848178947837,0.075199003868902,0.0312180370880953,0.0752879441455063,0.0187219282251968,0.00853826655400898,0.0566549561969138,0.0306399252901677,0.0531862854093476,0.0162316004802775,0.00880508738382176,0.00128963401076177,0.0430915640147641,0.0023569173300129,0.00231244719171077,0.000489171521323431,0.0013341041490639,0.00982790056477076,0.000844932627740472,0.00609240894739183,0.00337973051096189,0.00173433539378307,0.00680393116022591,0.00844932627740472,0.000667052074531952,0.01983368168275,0.020500733757282,0.000889402766042602,0.00195668608529373,0,0.00711522212834082,0.0255258593854227,0.00151198470227242,0.000311290968114911,8.89402766042602e-05,0.00249032774491929,0.000533641659625561,0.000578111797927692,0.000844932627740472,0,0,0,0.00257926802152355,0,0.00102281318094899,0.000711522212834082,0.000844932627740472,0.00284608885133633,0.000933872904344733,0.000222350691510651,0.000578111797927692,0.00404678258549384,0.000266820829812781,0.00111175345755325,0,0.000222350691510651,0.000755992351136212,0.0019122159469916,0.00013341041490639,0.000444701383021301,0.000311290968114911,0,0.0019122159469916,0.000222350691510651,0.00329079023435763,0,0,0,8.89402766042602e-05,0,0.00213456663850225,0,0.00017788055320852,0.000355761106417041,0,0.00200115622359586,0.000311290968114911,0.000266820829812781,0,0,0.00400231244719171,0.00240138746831503,0.000222350691510651,0.000266820829812781,8.89402766042602e-05,0.00231244719171077,0.00124516387245964,0.00106728331925112,0,0,0.00115622359585538,0,0.00137857428736603,1
0.0794868282883623,0.0114139615577775,0.0826370816783089,0.0184906177235995,0.145916084554627,0.0872939779938821,0.0133771629457152,0.0942336666210108,0.038213943295439,0.0583025156371273,0.0136054421768707,0.00753321462813313,0.0648769574944072,0.0251107154271104,0.0373008263708168,0.0173035657215906,0.00333287677487102,0.00310459754371547,0.044879696845181,0.00890289001506643,0.00205451308039995,0.00360681185225768,0.000730493539697758,0.00662009770351093,0.000502214308542209,0.00744190293567091,0.00109574030954664,0.00301328585125325,0.00835501986029311,0.0103182212482308,0.00168926631055107,0.000730493539697758,0.0220517737296261,9.13116924622198e-05,0.00305894169748436,0.000319590923617769,0.00611788339496873,0.0271195726612793,0.0059809158562754,0.000319590923617769,0.000456558462311099,0.000684837693466648,0.000365246769848879,0.000958772770853308,0,0,0,0.000684837693466648,0.000410902616079989,0,0.00141533123316441,0.00013696753869333,0.00159795461808885,0.00146098707939552,0,0.000228279231155549,0.000365246769848879,0.00566132493265763,0.000684837693466648,0.00319590923617769,0.000228279231155549,0.000547870154773319,0.000410902616079989,0.00260238323517326,0,0.000958772770853308,0.000684837693466648,0,0.000730493539697758,0.00018262338492444,0.00219148061909327,0,0.000502214308542209,0.00018262338492444,0.00013696753869333,0,0,0.000593526001004429,0.000502214308542209,0.000502214308542209,0,0.000410902616079989,0,0.000730493539697758,0,0,0.000365246769848879,0.000730493539697758,9.13116924622198e-05,0.000228279231155549,0,0.000547870154773319,0,0,0.000456558462311099,0,0,0,0.000639181847235539,1
0.0754187494518986,0.010172761553977,0.0901955625712532,0.0187231430325353,0.157546259756205,0.0855915110058756,0.0119705340699816,0.0914671577655003,0.0382794001578532,0.050951503990178,0.01161974918881,0.00762957116548277,0.0682715074980268,0.0247741822327458,0.0370078049636061,0.0136367622555468,0.00254319038849426,0.00258703849864071,0.0380163114969745,0.00675260896255371,0.00162238007541875,0.00236779794790845,0.000350784881171621,0.00749802683504341,0.000701569762343243,0.0049109883364027,0.00377093747259493,0.00223625361746909,0.00960273612207314,0.012496711391739,0.00140313952468649,0.00179777251600456,0.0228887134964483,0.000876962202929054,0.00276243093922652,0.000745417872489696,0.0101289134438306,0.0282381829343155,0.00583179864947821,0.000175392440585811,0.00162238007541875,0.00206086117688328,0.000438481101464527,0.000920810313075506,0,8.76962202929054e-05,0,0.000964658423221959,0.000701569762343243,0,0.00153468385512584,0,0.0015785319652723,0.000876962202929054,0.000350784881171621,8.76962202929054e-05,0.000306936771025169,0.00451635534508463,0,0.00289397526966588,0.000175392440585811,0.000876962202929054,0.000833114092782601,0.00271858282908007,0,0.00048232921161098,0.000219240550732263,0.000175392440585811,0.000876962202929054,0,0.00263088660878716,8.76962202929054e-05,0.000613873542050338,0,0,0,0.00065772165219679,0.00118389897395422,0.000263088660878716,0.000394632991318074,0,0.000175392440585811,0,0.0015785319652723,0,0.000394632991318074,0.000263088660878716,0.000876962202929054,0.00114005086380777,0,0.000131544330439358,0.000131544330439358,0,0.000350784881171621,0,0,0.000263088660878716,0,0,1
0.0936758600237248,0.0110468564650059,0.0965302491103203,0.023020462633452,0.15269128113879,0.0900800711743772,0.0104908066429419,0.0772538552787663,0.0326957295373665,0.0457443653618031,0.0118253262158956,0.00659845788849348,0.061091340450771,0.0256895017793594,0.0350311387900356,0.025726571767497,0.00174228944246738,0.00315094899169632,0.0388122775800712,0.00748813760379597,0.001964709371293,0.00303973902728351,0.000407769869513642,0.0109727164887307,0.000852609727164887,0.0078217674970344,0.00355871886120996,0.00285438908659549,0.00800711743772242,0.0119365361803084,0.000741399762752076,0.000593119810201661,0.0227609727164887,7.41399762752076e-05,0.00207591933570581,0.000370699881376038,0.00889679715302491,0.0313982799525504,0.00370699881376038,0.000148279952550415,0.00111209964412811,0.00107502965599051,0,0.000630189798339265,0.00029655990510083,0.000259489916963227,0,0.000518979833926453,0.000852609727164887,0,0.00170521945432977,0.000148279952550415,0.000667259786476868,0.00137158956109134,0.000667259786476868,0.000222419928825623,0.000741399762752076,0.00303973902728351,0,0.00311387900355872,0,0.000630189798339265,0.00118623962040332,0.00122330960854093,0,0.000630189798339265,0,0.000148279952550415,0.000333629893238434,0,0.00170521945432977,0.000148279952550415,0.000481909845788849,0.000333629893238434,0,0,0.000407769869513642,0.000889679715302491,0.000148279952550415,0,0,0.000185349940688019,0,0.00107502965599051,0,0,0.00029655990510083,0,0.000593119810201661,7.41399762752076e-05,0,0,0.000259489916963227,0,0,0,7.41399762752076e-05,0.000111209964412811,7.41399762752076e-05,1
0.0701688555347092,0.0127868379275509,0.0848895944580748,0.0242459229326021,0.151046327031318,0.0822918170010103,0.00914994948766056,0.0900562851782364,0.0311733294847741,0.0457786116322702,0.0119497763024968,0.00860152980228027,0.0651753499783519,0.0220811083850483,0.0427767354596623,0.0206378986866792,0.00294414778467311,0.00337711069418386,0.0424303651320537,0.00539760427190071,0.00245345648722759,0.00204935777168423,0.000288641939673835,0.0125847885697792,0.000923654206956271,0.00782219656516092,0.00404098715543368,0.00242459229326021,0.0126136527637466,0.0120652330783663,0.00170298744407562,0.0031461971424448,0.0237263674411892,0.000490691297445519,0.00375234521575985,0.000692740655217203,0.00787992495309569,0.0322701688555347,0.00643671525472651,0.000432962909510752,0.00066387646124982,0.00083706162505412,0,0.000490691297445519,0.000635012267282436,0,0,0.000461827103478135,0.00121229614663011,0,0.000865925819021504,0,0.00210708615961899,0.00167412325010824,5.77283879347669e-05,0,0.000288641939673835,0.00447395006494444,0,0.0036657526338577,0.000202049357771684,0.000808197431086737,0.00075046904315197,0.00184730841391254,0.000115456775869534,0.000635012267282436,0.000317506133641218,0.000115456775869534,0.000894790012988887,0.000173185163804301,0.00233799971135806,0.000202049357771684,0.000606148073315053,0,0.000173185163804301,0,0.000577283879347669,0.00129888872853226,0.000548419685380286,0,0,0.000548419685380286,0.000519555491412902,0.00121229614663011,0,0,0.000288641939673835,0.000346370327608602,0.000721604849184587,8.65925819021504e-05,0.000173185163804301,0.000606148073315053,0.000577283879347669,0.000230913551739068,0.000346370327608602,0,0.000230913551739068,0.000115456775869534,0.000202049357771684,1
0.0761261503686562,0.0140466067488294,0.0866207416177816,0.0242451967063129,0.153005758570583,0.080512351326624,0.0109789569990851,0.0878854744093429,0.0361390667886551,0.0537107798288574,0.0100102254991658,0.00608148108282654,0.0640170066196653,0.0228997362897584,0.0358968839136753,0.0195899036650342,0.00223346429148054,0.00252946558312254,0.0414939992465422,0.00761530595769872,0.00193746299983854,0.00196437220816964,0.000753457833270545,0.0109251385824229,0.00145309724987891,0.00664657445777945,0.00390183520800818,0.00212582745815618,0.0111404122490716,0.0107905925407674,0.00209891824982509,0.002072009041494,0.0213659114148862,0.000672730208277272,0.00234110112480491,0.000134546041655454,0.00834185458263818,0.0287659437059362,0.00449383779129218,0.000403638124966363,0.000995640708250363,0.000941822291588181,0.000592002583284,0.000645820999946182,0.000618911791615091,0.000565093374952909,0,0.000618911791615091,0.00113018674990582,0,0.00145309724987891,0.000807276249932727,0.00182982616651418,0.001184005166568,0.000753457833270545,0,0.000618911791615091,0.005624024541198,0.000565093374952909,0.00374037995802163,0,0.00174909854152091,0.000780367041601636,0.00304074054141327,0,0.000618911791615091,0.000161455249986545,0,0.00121091437489909,0.000242182874979818,0.002072009041494,8.07276249932727e-05,0.000376728916635273,0,0,0,0.000242182874979818,0.000834185458263818,0.000565093374952909,0.000322910499973091,0,0.00131855120822345,0,0.000995640708250363,0.000107636833324364,0.000592002583284,0.000296001291642,0.000592002583284,0.000296001291642,0.000215273666648727,0,0.000699639416608363,0.000511274958290727,0.000242182874979818,0.000296001291642,0,0.000296001291642,0.000107636833324364,0.000484365749959636,1
0.0702739848815322,0.0141026024081986,0.0891870088738833,0.0258746900116526,0.150676745645224,0.0837790193910783,0.0115629388389256,0.0850339119782485,0.0373479936657803,0.048582270160447,0.0121903851325107,0.00702142280916669,0.0643580626848726,0.0230959992829185,0.0383638590934895,0.0176880098001135,0.00334638023245391,0.00376467776151065,0.0403358331590427,0.00582628701186172,0.00340613702231916,0.00215124443514894,0.000388419134124115,0.0109653709402731,0.00212136604021632,0.00684215243957095,0.00301771788819505,0.00256954196420568,0.0127580746362305,0.0126684394514327,0.00176282530102483,0.00188233888075533,0.0223490394096029,0.00104574382264185,0.00245002838447519,0.000239027159460994,0.00866473453046102,0.029340583823837,0.004929935163883,0.000298783949326242,0.00146404135169859,0.00152379814156384,0.000179270369595745,0.000746959873315605,0.000717081478382981,0.00020914876452837,0,0.000597567898652484,0.0019719740655532,0,0.000985987032776599,0,0.00155367653649646,0.00191221727568795,0.000687203083450357,0.000179270369595745,0.000268905554393618,0.00457139442469151,0.000746959873315605,0.00367504257671278,0.000119513579730497,0.00104574382264185,0.000836595058113478,0.00167319011622696,0,0.000507932713854612,0.000268905554393618,0,0.000418297529056739,0.000119513579730497,0.00233051480474469,0,0.000418297529056739,0,0,0,0.000597567898652484,0.00107562221757447,0.000507932713854612,0,0,0.000687203083450357,0.000328662344258866,0.000956108637843975,0,0.000328662344258866,8.96351847978727e-05,0.000717081478382981,0.000687203083450357,0.000896351847978727,5.97567898652484e-05,0.000627446293585109,0.000179270369595745,0.000119513579730497,5.97567898652484e-05,8.96351847978727e-05,0,0,0,1
0.0928800728283264,0.0129366106080207,0.0833932250491112,0.027406449139955,0.15131043074122,0.066360021081884,0.00915145417085909,0.0867711178189833,0.0367016434286809,0.0640122658233913,0.0111877725073068,0.00543816779263092,0.0548608116525322,0.0330841837956974,0.0340903646207657,0.0152604091802022,0.0043601169086292,0.00337789276987207,0.0428345551243352,0.00737865938383403,0.00172488141440276,0.00344976282880552,0.000982224138757127,0.0144698385319343,0.000766613961956782,0.00572564802836472,0.00400076661396196,0.00208423170907,0.0135834411384217,0.0105169852905946,0.00170092472809161,0.00239566863111494,0.0233338124670596,0.000239566863111494,0.000982224138757127,0.00114992094293517,0.00778592305112357,0.0300656413204925,0.00316228259307173,0.000383306980978391,0.000790570648267932,0.00103013751137943,0.000790570648267932,0.00124574768817977,0.000790570648267932,0.000263523549422644,4.79133726222989e-05,0.000479133726222989,0.00103013751137943,0,0.00110200757031287,0.000335393608356092,0.00143740117866897,0.00258732212160414,0.000311436922044943,0.000359350294667242,0.000143740117866897,0.00304249916151598,4.79133726222989e-05,0.00297062910258253,4.79133726222989e-05,0.00117387762924632,0.000263523549422644,0.000694743903023334,9.58267452445978e-05,0.000335393608356092,0,0,0.000790570648267932,0.000119783431555747,0.00138948780604667,0.000263523549422644,0.000718700589334483,0,0.000143740117866897,0,0.000311436922044943,0.000191653490489196,0.000119783431555747,4.79133726222989e-05,0,0.000551003785156437,0.000287480235733793,0.000335393608356092,0,0.000119783431555747,0,0.000646830530401035,0.000311436922044943,0.000239566863111494,9.58267452445978e-05,0.000263523549422644,0,4.79133726222989e-05,4.79133726222989e-05,0,0.000191653490489196,4.79133726222989e-05,0,1
